Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2017-01-11T17:00:00Z,ATVI,37.784658616,-3234,Market,Filled,-122195.58596414,take-profit - Warning: No quote information available at 01/11/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-01-11T19:00:00Z,AMD,11.21,-10306,Market,Filled,-115530.26,stop-loss - Warning: No quote information available at 01/11/2017 14:00:00 America/New_York, order filled using TradeBar data 
2017-01-11T21:00:00Z,FB,125.57,949,Market On Open,Filled,119165.93, 
2017-01-11T21:00:00Z,AMZN,800.09,149,Market On Open,Filled,119213.41, 
2017-01-12T15:00:00Z,MSFT,58.03116039,-2033,Market,Filled,-117977.34907287,stop-loss - Warning: No quote information available at 01/12/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-12T15:00:00Z,IAU,23.2,-5249,Market,Filled,-121776.8,take-profit - Warning: No quote information available at 01/12/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-12T15:00:00Z,EEM,34.02420294,-3550,Market,Filled,-120785.920437,take-profit - Warning: No quote information available at 01/12/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-12T16:00:00Z,MDY,284.478710452,-415,Market,Filled,-118058.66483758,stop-loss - Warning: No quote information available at 01/12/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-12T16:00:00Z,MA,105.194228093,1132,Market,Filled,119079.86620128,Warning: No quote information available at 01/12/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-12T21:00:00Z,TWTR,17.38,6895,Market On Open,Filled,119835.1, 
2017-01-13T15:00:00Z,FB,128.46,-949,Market,Filled,-121908.54,take-profit - Warning: No quote information available at 01/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-13T15:00:00Z,GOOGL,832.4,-145,Market,Filled,-120698,take-profit - Warning: No quote information available at 01/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-13T15:00:00Z,AMZN,817.35,-149,Market,Filled,-121785.15,take-profit - Warning: No quote information available at 01/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-13T15:00:00Z,JPM,77.366752416,-1580,Market,Filled,-122239.46881728,take-profit - Warning: No quote information available at 01/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-13T15:00:00Z,NFLX,131.81,913,Market,Filled,120342.53,Warning: No quote information available at 01/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-13T15:00:00Z,MDY,289.1464613,416,Market,Filled,120284.9279008,Warning: No quote information available at 01/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-13T15:00:00Z,PYPL,41.75,-2918,Market,Filled,-121826.5,take-profit - Warning: No quote information available at 01/13/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-17T15:00:00Z,IAU,23.44,5107,Market,Filled,119708.08,Warning: No quote information available at 01/17/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-17T15:00:00Z,UNH,147.762630302,-790,Market,Filled,-116732.47793858,stop-loss - Warning: No quote information available at 01/17/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-17T15:00:00Z,TWTR,16.97,-6895,Market,Filled,-117008.15,stop-loss - Warning: No quote information available at 01/17/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-17T20:00:00Z,MDY,285.71152368,-416,Market,Filled,-118855.99385088,stop-loss - Warning: No quote information available at 01/17/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-01-18T15:00:00Z,EBAY,29.263205658,4092,Market,Filled,119745.03755254,Warning: No quote information available at 01/18/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-18T19:00:00Z,CME,101.218824938,1181,Market,Filled,119539.43225178,Warning: No quote information available at 01/18/2017 14:00:00 America/New_York, order filled using TradeBar data 
2017-01-18T21:00:00Z,IAU,23.12,-5107,Market On Open,Filled,-118073.84,stop-loss 
2017-01-19T15:00:00Z,FB,128.24,938,Market,Filled,120289.12,Warning: No quote information available at 01/19/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-19T15:00:00Z,AMZN,812.7,148,Market,Filled,120279.6,Warning: No quote information available at 01/19/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-19T15:00:00Z,NFLX,139.11,-913,Market,Filled,-127007.43,take-profit - Warning: No quote information available at 01/19/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-20T15:00:00Z,MSFT,58.441011282,2062,Market,Filled,120505.36526348,Warning: No quote information available at 01/20/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-20T17:00:00Z,IAU,23.18,5196,Market,Filled,120443.28,Warning: No quote information available at 01/20/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-01-20T17:00:00Z,MA,107.222256589,-1132,Market,Filled,-121375.59445875,take-profit - Warning: No quote information available at 01/20/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-01-20T19:00:00Z,FB,127.09,-938,Market,Filled,-119210.42,stop-loss - Warning: No quote information available at 01/20/2017 14:00:00 America/New_York, order filled using TradeBar data 
2017-01-23T15:00:00Z,CRM,76.5,-1593,Market,Filled,-121864.5,take-profit - Warning: No quote information available at 01/23/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-23T17:00:00Z,IAU,23.46,-5196,Market,Filled,-121898.16,take-profit - Warning: No quote information available at 01/23/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-01-23T18:00:00Z,FB,128.25,938,Market,Filled,120298.5,Warning: No quote information available at 01/23/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-01-23T21:00:00Z,NVDA,26.035073725,4651,Market On Open,Filled,121089.12789497, 
2017-01-24T15:00:00Z,MDY,288.130096196,418,Market,Filled,120438.38020993,Warning: No quote information available at 01/24/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-24T15:00:00Z,EBAY,28.772115336,-4092,Market,Filled,-117735.49595491,stop-loss - Warning: No quote information available at 01/24/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-24T18:00:00Z,CRM,76.49,1576,Market,Filled,120548.24,Warning: No quote information available at 01/24/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-01-24T18:00:00Z,NFLX,139.33,865,Market,Filled,120520.45,Warning: No quote information available at 01/24/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-01-24T19:00:00Z,PYPL,41.89,2891,Market,Filled,121103.99,Warning: No quote information available at 01/24/2017 14:00:00 America/New_York, order filled using TradeBar data 
2017-01-25T15:00:00Z,MSFT,59.316601824,-2062,Market,Filled,-122310.83296109,take-profit - Warning: No quote information available at 01/25/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-25T15:00:00Z,AMZN,827.41,-148,Market,Filled,-122456.68,take-profit - Warning: No quote information available at 01/25/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-25T15:00:00Z,CRM,78.14,-1576,Market,Filled,-123148.64,take-profit - Warning: No quote information available at 01/25/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-25T15:00:00Z,NVDA,26.666825277,-4651,Market,Filled,-124027.40436333,take-profit - Warning: No quote information available at 01/25/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-25T15:00:00Z,MA,107.358758507,1136,Market,Filled,121959.54966395,Warning: No quote information available at 01/25/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-25T16:00:00Z,FB,130.92,-938,Market,Filled,-122802.96,take-profit - Warning: No quote information available at 01/25/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-25T16:00:00Z,MDY,292.336718432,-418,Market,Filled,-122196.74830458,take-profit - Warning: No quote information available at 01/25/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-25T17:00:00Z,CME,103.525757286,-1181,Market,Filled,-122263.91935477,take-profit - Warning: No quote information available at 01/25/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-01-26T16:00:00Z,PYPL,41.4,-2891,Market,Filled,-119687.4,stop-loss - Warning: No quote information available at 01/26/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-26T18:00:00Z,UNH,152.135131482,800,Market,Filled,121708.1051856,Warning: No quote information available at 01/26/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-01-26T21:00:00Z,MSFT,61.01189415,2032,Market On Open,Filled,123976.1689128, 
2017-01-26T21:00:00Z,NVDA,27.1332356025,4495,Market On Open,Filled,121963.89403324, 
2017-01-27T15:00:00Z,PFE,24.975549384471,4874,Market,Filled,121730.82769991,Warning: No quote information available at 01/27/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-27T16:00:00Z,MSFT,61.058468115,-2032,Market,Filled,-124070.80720968,take-profit - Warning: No quote information available at 01/27/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-30T15:00:00Z,MA,105.720735491,-1136,Market,Filled,-120098.75551778,stop-loss - Warning: No quote information available at 01/30/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-30T16:00:00Z,PFE,24.698131349417,-4874,Market,Filled,-120378.69219706,stop-loss - Warning: No quote information available at 01/30/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-30T16:00:00Z,UNH,150.544285308,-800,Market,Filled,-120435.4282464,stop-loss - Warning: No quote information available at 01/30/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-30T20:00:00Z,CRM,78.5,1547,Market,Filled,121439.5,Warning: No quote information available at 01/30/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-01-31T15:00:00Z,ATVI,38.841775605,3126,Market,Filled,121419.39054123,Warning: No quote information available at 01/31/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-31T15:00:00Z,EEM,34.67351979,3502,Market,Filled,121426.66630458,Warning: No quote information available at 01/31/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-31T15:00:00Z,CME,105.381710378,1152,Market,Filled,121399.73035546,Warning: No quote information available at 01/31/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-31T16:00:00Z,PFE,24.951770695752,4854,Market,Filled,121115.89495718,Warning: No quote information available at 01/31/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-31T20:00:00Z,UNH,150.776865158,805,Market,Filled,121375.37645219,Warning: No quote information available at 01/31/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-02-01T15:00:00Z,CRM,77.59,-1547,Market,Filled,-120031.73,stop-loss - Warning: No quote information available at 02/01/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-01T15:00:00Z,JPM,75.716332304,1607,Market,Filled,121676.14601253,Warning: No quote information available at 02/01/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-01T15:00:00Z,AMD,11.36,10712,Market,Filled,121688.32,Warning: No quote information available at 02/01/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-01T16:00:00Z,EBAY,30.890544176,3941,Market,Filled,121739.63459762,Warning: No quote information available at 02/01/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-02-01T18:00:00Z,NVDA,27.8834405705,-4495,Market,Filled,-125336.0653644,take-profit - Warning: No quote information available at 02/01/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-02-02T16:00:00Z,CRM,79.17,1553,Market,Filled,122951.01,Warning: No quote information available at 02/02/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-02-02T16:00:00Z,AMD,12.26,-10712,Market,Filled,-131329.12,take-profit - Warning: No quote information available at 02/02/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-02-02T17:00:00Z,JPM,74.427769008,-1607,Market,Filled,-119605.42479586,stop-loss - Warning: No quote information available at 02/02/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-02-02T18:00:00Z,IAU,23.42,5239,Market,Filled,122697.38,Warning: No quote information available at 02/02/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-02-03T15:00:00Z,JPM,76.272356192,1611,Market,Filled,122874.76582531,Warning: No quote information available at 02/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-03T15:00:00Z,PFE,25.622339186697,-4854,Market,Filled,-124370.83441223,take-profit - Warning: No quote information available at 02/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-03T15:00:00Z,MDY,290.266345072,423,Market,Filled,122782.66396546,Warning: No quote information available at 02/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-03T15:00:00Z,TWTR,17.5,7022,Market,Filled,122885,Warning: No quote information available at 02/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-02-03T16:00:00Z,EEM,35.04455799,-3502,Market,Filled,-122726.04208098,take-profit - Warning: No quote information available at 02/03/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-02-03T16:00:00Z,CME,104.20222617,-1152,Market,Filled,-120040.96454784,stop-loss - Warning: No quote information available at 02/03/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-02-06T17:00:00Z,AMD,13.4,9182,Market,Filled,123038.8,Warning: No quote information available at 02/06/2017 12:00:00 America/New_York, order filled using TradeBar data 
2017-02-06T18:00:00Z,FB,131.77,933,Market,Filled,122941.41,Warning: No quote information available at 02/06/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-02-06T18:00:00Z,UNH,149.353476476,-805,Market,Filled,-120229.54856318,stop-loss - Warning: No quote information available at 02/06/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-02-06T19:00:00Z,NVDA,28.87302015,4265,Market,Filled,123143.43093975,Warning: No quote information available at 02/06/2017 14:00:00 America/New_York, order filled using TradeBar data 
